,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,is_violent_recid,decile_score,v_decile_score,priors_count,start,end,event,two_year_recid,labels
6024,35,2,0,0,0,0,0,3,2,0,0,211,0,1,0
5516,28,2,0,0,0,0,1,3,2,0,0,165,1,1,0
500,27,2,0,0,0,1,0,3,3,1,0,356,1,1,0
5242,40,2,0,0,0,3,0,6,1,3,0,286,1,1,1
2858,37,2,0,0,0,1,1,5,2,1,0,536,1,1,1
6118,35,2,0,0,0,3,0,5,4,3,1,256,1,1,1
3290,23,2,0,0,1,0,1,9,9,0,19,508,1,1,1
276,27,2,0,0,0,0,1,6,7,0,1,220,1,1,1
4120,34,2,0,0,0,0,0,3,2,0,62,557,1,1,0
4647,49,2,0,0,0,4,1,6,4,4,17,169,1,1,1
5836,56,2,0,0,0,17,1,4,4,17,0,41,1,1,0
807,19,2,1,1,0,1,1,6,8,1,0,139,1,1,1
967,32,2,0,0,0,8,0,9,10,8,0,215,0,1,1
3735,26,2,0,0,0,4,0,3,3,4,0,77,1,1,0
6298,53,2,0,0,0,9,0,4,7,9,0,18,1,1,0
62,38,2,0,0,0,4,0,2,2,4,1,272,1,1,0
649,39,2,0,0,0,2,0,2,1,2,0,237,1,1,0
2846,33,2,0,1,0,5,0,1,1,5,0,61,1,1,0
4492,22,2,0,0,0,0,1,4,5,0,5,257,1,1,0
4628,23,2,0,0,0,4,0,9,5,4,132,158,1,1,1
6815,29,2,0,0,0,3,0,4,2,3,0,128,1,1,0
6009,20,2,0,0,0,0,0,8,5,0,2,357,1,1,1
4965,25,2,0,0,0,3,0,7,3,3,0,48,1,1,1
4538,21,2,0,1,0,1,1,5,7,1,0,115,0,1,1
492,29,2,0,0,0,6,0,9,8,6,0,148,1,1,1
727,38,2,0,0,0,11,0,4,2,11,0,474,1,1,0
3564,42,2,0,0,0,1,0,3,1,1,20,150,1,1,0
4340,28,2,0,0,0,1,0,2,2,1,0,19,1,1,0
5540,34,2,0,0,0,12,0,10,5,12,2,97,1,1,1
5777,41,2,0,0,0,9,0,4,1,9,0,2,1,1,0
3686,42,2,0,0,0,5,0,4,1,5,5,631,1,1,0
683,48,2,0,0,0,3,0,1,1,3,0,133,1,1,0
4050,34,2,0,0,0,2,0,7,6,2,0,83,1,1,1
1662,19,2,0,0,0,0,1,6,9,0,2,327,1,1,1
2971,23,2,0,0,1,3,0,6,6,3,0,13,1,1,1
6524,24,2,0,0,0,0,0,2,3,0,0,170,1,1,0
3895,26,2,0,0,0,1,0,7,6,1,2,140,0,1,1
5976,51,2,0,0,0,1,1,2,1,1,1,148,1,1,0
2159,25,2,0,0,0,2,0,5,3,2,0,185,1,1,1
1752,44,2,0,0,0,11,0,7,2,11,0,85,1,1,1
424,29,2,0,0,0,0,1,6,4,0,5,391,1,1,1
102,39,2,0,0,0,0,1,1,1,0,1,52,1,1,0
328,53,2,0,0,0,36,0,6,9,36,26,148,0,1,1
4621,24,2,0,0,0,0,0,5,4,0,0,237,1,1,1
4253,43,2,0,0,0,0,1,1,1,0,0,493,0,1,0
1831,32,2,0,0,0,9,0,7,4,9,5,15,1,1,1
4478,34,2,0,0,0,9,0,10,6,9,0,84,0,1,1
2548,50,2,0,0,0,2,1,1,1,2,0,451,1,1,0
1150,41,2,0,0,0,17,1,9,6,17,0,171,0,1,1
1484,63,2,0,0,0,0,0,1,1,0,3,150,1,1,0
2057,25,2,0,0,0,6,0,8,5,6,0,70,0,1,1
31,30,2,0,0,0,9,0,9,10,9,44,162,1,1,1
1636,55,2,0,0,0,3,0,7,2,3,35,52,1,1,1
5958,45,2,0,0,0,1,0,1,1,1,4,177,1,1,0
260,23,2,0,0,4,5,0,5,7,5,0,607,1,1,1
4357,41,2,0,0,0,3,0,5,2,3,1,337,0,1,1
1251,51,2,0,0,0,3,0,1,1,3,0,177,0,1,0
1580,28,2,0,0,0,0,1,2,3,0,3,151,1,1,0
7175,60,2,0,0,0,0,0,1,1,0,0,109,1,1,0
5181,25,2,0,0,0,6,1,7,5,6,0,39,0,1,1
836,26,2,0,0,0,5,1,4,3,5,34,120,0,1,0
782,22,2,0,0,0,0,0,4,6,0,3,649,1,1,0
3549,25,2,0,0,0,5,0,4,5,5,101,165,0,1,0
2513,44,2,0,0,0,8,0,6,5,8,0,231,1,1,1
5772,42,2,0,0,0,0,0,2,1,0,1,103,0,1,0
1144,23,2,0,0,0,0,0,3,5,0,0,337,1,1,0
6091,40,2,0,0,0,5,0,1,2,5,0,7,0,1,0
4996,36,2,0,0,0,11,1,6,4,11,1,41,1,1,1
6727,54,2,0,0,0,11,0,9,6,11,0,214,1,1,1
6922,26,2,0,0,0,4,0,7,3,4,1,696,1,1,1
1396,37,2,0,0,0,0,1,2,1,0,0,85,1,1,0
6835,28,2,0,0,0,4,1,4,3,4,0,215,1,1,0
2686,24,2,0,0,0,3,0,8,7,3,8,122,1,1,1
126,22,2,0,0,0,4,0,6,8,4,0,139,0,1,1
4754,20,2,0,0,0,0,0,4,7,0,1,397,1,1,0
5471,26,2,0,0,3,10,1,8,7,10,1,94,0,1,1
6178,39,2,0,0,0,2,0,6,3,2,0,148,1,1,1
533,21,2,0,0,0,0,0,3,5,0,0,295,1,1,0
1114,49,2,0,0,0,0,0,1,1,0,0,127,0,1,0
5306,35,2,0,0,0,4,0,2,2,4,31,505,1,1,0
4045,20,2,0,0,0,1,0,5,7,1,0,576,1,1,1
7106,30,2,0,0,0,4,0,8,4,4,5,219,0,1,1
5202,22,2,0,0,0,5,0,5,4,5,0,24,1,1,1
760,20,2,0,0,0,1,0,8,6,1,16,721,1,1,1
1980,31,2,0,0,0,1,0,2,2,1,0,302,1,1,0
4719,27,2,0,0,0,0,0,8,5,0,46,296,0,1,1
4800,30,2,0,0,1,2,0,4,4,2,0,356,0,1,0
37,24,2,0,0,0,1,0,2,3,1,1,240,1,1,0
1826,67,2,0,0,0,2,0,1,1,2,0,9,1,1,0
3322,38,2,0,0,0,1,1,6,4,1,0,458,1,1,1
4055,44,2,0,0,0,6,0,6,2,6,118,794,1,1,1
487,21,2,0,0,4,2,1,9,9,2,8,37,1,1,1
5511,39,2,0,0,0,16,0,9,7,16,354,381,0,1,1
7119,42,2,0,0,0,4,0,8,1,4,0,54,0,1,1
622,19,2,0,0,0,2,0,10,7,2,20,26,1,1,1
2143,37,2,0,0,0,11,0,9,4,11,0,61,1,1,1
5527,31,2,0,0,1,2,0,8,5,2,0,93,1,1,1
4732,43,2,0,0,0,6,0,4,1,6,9,17,1,1,0
5680,32,2,0,0,0,0,0,6,3,0,4,187,1,1,1
5859,25,2,0,0,0,4,0,10,9,4,33,57,1,1,1
3604,24,2,0,0,0,3,0,5,4,3,6,417,1,1,1
3490,38,2,0,0,0,5,0,1,2,5,0,46,1,1,0
2407,41,2,0,0,0,12,1,7,5,12,0,386,1,1,1
6971,45,2,0,0,0,4,0,1,1,4,3,544,1,1,0
6402,46,2,0,0,0,0,0,2,2,0,37,558,1,1,0
5336,61,2,0,0,0,1,0,1,1,1,0,110,1,1,0
6290,38,2,1,0,0,10,1,4,1,10,0,228,1,1,0
4241,58,2,0,0,0,4,1,5,3,4,1,71,1,1,1
6237,33,2,0,0,0,6,0,6,6,6,151,177,0,1,1
1244,42,2,0,0,0,0,0,1,1,0,0,106,1,1,0
1241,21,2,1,0,1,1,0,7,8,1,37,62,0,1,1
486,24,2,0,0,1,6,1,9,4,6,3,654,1,1,1
6418,57,2,0,0,0,21,0,1,1,21,0,13,1,1,0
887,19,2,0,0,0,1,0,4,7,1,0,83,1,1,0
1420,42,2,0,0,0,1,1,3,2,1,0,142,1,1,0
3454,31,2,0,0,0,3,0,5,3,3,1,135,1,1,1
4302,31,2,0,0,0,4,1,7,7,4,26,263,1,1,1
2480,28,2,0,0,0,1,0,2,3,1,0,467,0,1,0
1599,23,2,0,0,0,0,0,3,4,0,7,175,1,1,0
7030,32,2,0,0,0,4,0,10,8,4,0,46,1,1,1
6712,21,2,0,0,0,0,0,9,9,0,0,149,1,1,1
1854,36,2,0,0,0,5,0,3,2,5,0,10,1,1,0
2125,70,2,0,0,0,11,0,1,1,11,0,645,1,1,0
74,27,2,0,0,1,1,0,6,3,1,13,273,0,1,1
6923,51,2,0,0,0,2,0,1,1,2,0,4,1,1,0
3497,32,2,0,0,0,2,0,10,4,2,32,55,0,1,1
4610,26,2,0,0,0,7,0,7,5,7,0,127,1,1,1
4451,25,2,4,0,1,13,0,4,3,13,4,52,0,1,0
14,47,2,0,0,0,1,0,1,1,1,0,216,1,1,0
7206,21,2,0,0,0,0,0,6,7,0,2,654,1,1,1
114,42,2,0,0,0,1,0,2,2,1,1,2,1,1,0
472,23,2,0,0,1,1,0,5,5,1,0,149,1,1,1
6217,21,2,0,0,0,0,0,4,7,0,1,157,1,1,0
851,24,2,0,2,0,3,0,4,4,3,0,46,1,1,0
5884,69,2,0,0,0,0,0,1,1,0,0,198,1,1,0
3511,36,2,0,0,0,3,0,6,7,3,0,327,0,1,1
2882,56,2,0,0,0,0,1,1,1,0,0,471,1,1,0
1672,44,2,0,0,0,13,0,9,8,13,17,38,1,1,1
298,23,2,0,0,0,0,0,5,5,0,1,373,1,1,1
2728,30,2,0,0,0,0,0,4,2,0,0,2,0,1,0
4330,29,2,0,0,0,1,0,4,6,1,0,80,0,1,0
482,59,2,0,0,0,1,0,1,1,1,0,28,1,1,0
3713,32,2,0,0,0,3,0,6,2,3,0,424,0,1,1
5678,55,2,0,0,0,1,1,1,1,1,0,486,1,1,0
6072,30,2,0,0,0,0,0,9,3,0,36,37,1,1,1
4624,22,2,0,1,0,2,1,9,7,2,1,108,1,1,1
19,31,2,0,0,0,5,0,3,2,5,0,163,1,1,0
3489,46,2,0,0,0,7,0,6,7,7,36,341,1,1,1
1804,36,2,0,0,0,14,0,4,1,14,0,394,1,1,0
1873,38,2,0,0,0,1,0,1,1,1,0,70,0,1,0
2435,28,2,0,0,0,0,0,2,3,0,0,494,1,1,0
1985,50,2,0,0,0,0,0,2,1,0,14,418,1,1,0
7141,25,2,0,0,0,7,0,5,5,7,0,50,1,1,1
3676,53,2,0,0,0,0,0,2,2,0,3,264,1,1,0
6079,28,2,0,0,0,1,0,2,3,1,0,35,1,1,0
5399,39,2,0,0,0,3,0,6,2,3,0,143,1,1,1
694,47,2,0,0,0,2,0,5,1,2,2,149,1,1,1
4481,51,2,0,0,0,3,0,1,1,3,0,182,0,1,0
3048,35,2,0,0,0,2,1,2,3,2,34,78,1,1,0
493,29,2,0,0,0,0,1,4,4,0,1,66,1,1,0
189,45,2,0,0,0,8,0,4,3,8,71,584,0,1,0
5486,48,2,0,0,0,0,0,8,3,0,67,320,1,1,1
209,28,2,0,0,0,7,0,9,6,7,0,216,1,1,1
6397,29,2,0,0,0,6,0,4,2,6,0,145,1,1,0
6762,26,2,0,0,0,7,0,6,5,7,0,30,1,1,1
2141,30,2,0,0,0,3,1,4,4,3,11,148,1,1,0
2992,24,2,0,0,0,0,0,2,3,0,0,177,1,1,0
4843,24,2,0,0,0,2,0,3,5,2,0,52,1,1,0
6891,28,2,0,0,0,5,0,9,3,5,0,34,1,1,1
3261,32,2,0,2,1,10,0,5,3,10,6,59,0,1,1
1578,32,2,0,0,0,1,0,2,1,1,0,697,1,1,0
6968,25,2,0,0,0,0,0,2,4,0,20,323,1,1,0
5095,25,2,0,0,0,2,1,4,6,2,0,205,0,1,0
5230,37,2,0,0,0,8,0,8,2,8,0,381,1,1,1
1501,27,2,0,0,0,4,0,7,4,4,0,266,1,1,1
1464,57,2,0,0,0,0,1,2,1,0,0,117,1,1,0
3926,33,2,0,0,0,5,0,6,6,5,119,516,1,1,1
3682,32,2,0,0,0,0,0,6,8,0,17,284,1,1,1
6587,23,2,0,0,0,0,0,6,5,0,0,178,1,1,1
2654,33,2,0,0,0,3,0,8,7,3,0,303,0,1,1
5994,24,2,0,0,0,5,0,6,4,5,0,16,1,1,1
5997,50,2,0,0,0,2,1,2,1,2,8,33,1,1,0
397,47,2,0,0,0,5,0,10,6,5,0,363,1,1,1
2768,31,2,0,0,0,3,0,4,2,3,0,104,1,1,0
5104,31,2,0,0,0,9,0,7,5,9,26,31,1,1,1
2370,38,2,0,0,0,10,0,8,2,10,0,37,1,1,1
5383,31,2,0,0,0,3,1,2,2,3,1,650,1,1,0
4160,61,2,0,0,0,8,0,3,1,8,31,135,0,1,0
4424,35,2,0,0,0,2,0,2,1,2,1,348,1,1,0
1811,23,2,0,0,0,2,0,7,7,2,0,129,1,1,1
3242,22,2,0,0,0,0,0,4,5,0,9,46,1,1,0
4477,22,2,0,0,0,3,0,9,4,3,2,210,0,1,1
5127,34,2,0,0,0,13,1,8,3,13,18,65,1,1,1
1860,23,2,0,0,0,1,0,3,4,1,0,7,1,1,0
253,36,2,0,0,0,8,1,7,9,8,0,150,1,1,1
1302,29,2,0,0,0,7,1,10,7,7,0,50,1,1,1
2259,49,2,0,0,0,0,0,7,2,0,1,76,0,1,1
6945,21,2,0,2,1,3,0,10,6,3,0,8,0,1,1
1527,27,2,0,0,0,1,0,7,3,1,0,300,1,1,1
1283,26,2,0,0,0,2,0,8,4,2,0,27,1,1,1
1762,32,2,0,0,0,2,1,4,1,2,0,218,1,1,0
234,43,2,0,0,0,13,0,4,1,13,51,161,1,1,0
579,66,2,0,0,0,0,0,1,1,0,1,717,1,1,0
4138,36,2,0,0,0,9,1,6,4,9,233,356,1,1,1
576,49,2,0,0,0,2,0,1,1,2,0,138,0,1,0
3620,23,2,0,0,2,2,0,9,9,2,0,292,1,1,1
3913,33,2,0,0,0,0,0,3,2,0,0,595,1,1,0
6270,24,2,0,0,0,1,0,8,5,1,0,160,1,1,1
2663,28,2,0,0,0,4,0,4,2,4,3,23,0,1,0
5178,24,2,0,0,0,0,0,5,3,0,0,294,1,1,1
5031,47,2,0,0,0,28,0,9,5,28,117,167,1,1,1
1303,51,2,0,0,0,7,1,1,1,7,14,32,1,1,0
6297,44,2,0,0,0,1,0,1,1,1,0,166,1,1,0
5571,22,2,0,0,0,0,0,3,5,0,0,598,1,1,0
333,25,2,0,0,0,2,0,4,4,2,0,54,0,1,0
3023,30,2,0,0,0,0,0,2,3,0,1,324,1,1,0
4458,43,2,0,0,0,2,0,2,1,2,5,33,1,1,0
1249,20,2,0,0,0,0,0,10,9,0,0,14,1,1,1
5368,36,2,0,0,0,4,0,2,1,4,0,195,1,1,0
3812,21,2,0,0,0,2,0,7,7,2,0,315,1,1,1
4581,26,2,0,0,0,2,0,9,4,2,0,22,0,1,1
2649,45,2,0,0,0,19,0,6,7,19,1,48,1,1,1
2515,21,2,0,0,0,0,1,8,7,0,6,285,1,1,1
4487,27,2,0,0,0,7,0,8,6,7,0,198,1,1,1
5734,43,2,0,0,0,0,0,2,1,0,0,382,1,1,0
6175,41,2,0,0,0,1,0,2,1,1,1,639,1,1,0
3855,46,2,0,0,0,2,0,3,1,2,0,112,1,1,0
2698,56,2,0,0,0,7,0,6,8,7,0,20,1,1,1
3748,48,2,0,0,0,1,0,1,1,1,1,88,1,1,0
7145,29,2,0,0,2,14,0,10,10,14,0,36,0,1,1
2923,45,2,0,1,0,7,0,2,1,7,0,124,1,1,0
2004,38,2,0,0,0,0,1,3,1,0,2,580,1,1,0
539,24,2,0,0,1,9,1,10,8,9,0,37,1,1,1
1967,50,2,0,0,0,0,0,1,1,0,0,99,1,1,0
5199,68,2,0,0,0,7,1,7,6,7,4,452,1,1,1
187,38,2,0,0,0,2,0,5,2,2,0,155,1,1,1
2763,35,2,0,0,0,2,1,5,4,2,1,69,1,1,1
1780,60,2,0,0,0,0,0,1,1,0,0,582,1,1,0
415,25,2,0,0,0,0,0,2,3,0,0,152,1,1,0
6617,46,2,0,0,0,0,0,2,1,0,0,726,1,1,0
6965,22,2,0,0,0,2,1,6,7,2,0,80,0,1,1
3417,56,2,0,0,0,10,0,5,4,10,40,74,1,1,1
7011,27,2,0,0,0,2,1,3,3,2,0,415,1,1,0
5489,31,2,0,0,0,5,0,6,4,5,0,703,1,1,1
2277,24,2,0,0,1,1,0,5,4,1,0,5,1,1,1
2553,30,2,0,0,0,0,0,3,3,0,0,288,1,1,0
2725,25,2,0,0,0,1,0,5,4,1,0,202,1,1,1
5090,53,2,0,0,0,8,0,2,2,8,3,512,1,1,0
2134,25,2,0,2,0,5,0,7,4,5,0,634,0,1,1
6116,28,2,0,0,0,2,0,6,2,2,0,491,1,1,1
616,29,2,0,0,0,2,0,2,2,2,0,29,0,1,0
4604,36,2,0,0,0,3,0,1,1,3,0,352,1,1,0
1042,32,2,0,0,0,2,0,2,2,2,4,86,0,1,0
2770,31,2,0,1,1,4,1,8,6,4,2,168,1,1,1
2934,25,2,0,1,0,9,0,9,9,9,87,569,1,1,1
6949,59,2,0,0,0,0,0,2,2,0,0,581,1,1,0
3999,34,2,0,0,0,0,0,1,1,0,0,647,1,1,0
3808,40,2,0,0,0,0,1,8,10,0,29,79,1,1,1
5139,45,2,0,0,0,0,0,9,2,0,0,95,1,1,1
193,39,2,0,0,0,0,0,4,4,0,1,389,1,1,0
18,31,2,0,0,0,6,1,5,4,6,0,241,1,1,1
3507,52,2,0,0,0,16,0,9,4,16,7,14,1,1,1
3089,30,2,0,0,0,9,0,4,2,9,0,54,1,1,0
5225,26,2,0,0,0,3,0,5,3,3,0,50,1,1,1
5563,34,2,0,0,0,0,0,7,3,0,2,416,0,1,1
6084,23,2,0,0,1,4,0,4,4,4,0,537,1,1,0
5768,33,2,0,0,0,3,1,6,2,3,0,266,1,1,1
3171,50,2,0,0,0,3,1,4,6,3,25,690,1,1,0
479,34,2,0,0,0,4,0,6,2,4,0,42,1,1,1
6780,34,2,0,0,1,0,0,2,1,0,0,58,1,1,0
132,28,2,0,0,0,0,0,2,3,0,0,60,0,1,0
5229,23,2,8,2,0,11,0,10,9,11,3,409,0,1,1
3425,24,2,0,0,0,2,0,7,5,2,9,203,1,1,1
5673,34,2,0,0,0,3,0,2,1,3,0,47,1,1,0
4103,38,2,0,0,0,2,0,3,3,2,8,42,1,1,0
6069,32,2,0,1,0,15,0,9,9,15,91,166,1,1,1
140,59,2,0,0,0,1,0,2,1,1,0,164,1,1,0
781,21,2,0,2,1,2,1,9,8,2,5,42,1,1,1
4914,21,2,0,0,1,0,1,8,7,0,0,89,1,1,1
1257,32,2,0,0,0,0,0,1,2,0,0,29,1,1,0
5727,39,2,0,0,0,0,1,1,1,0,2,2,1,1,0
1494,20,2,0,2,1,3,1,10,8,3,0,27,0,1,1
2181,39,2,0,0,0,3,1,1,1,3,0,673,1,1,0
1584,56,2,0,0,0,5,0,5,2,5,0,97,1,1,1
577,50,2,0,0,0,5,0,1,1,5,0,6,1,1,0
6437,49,2,0,0,0,10,0,5,4,10,0,25,1,1,1
5053,46,2,0,0,0,14,0,3,4,14,0,60,0,1,0
4510,35,2,0,0,0,3,0,4,4,3,9,462,1,1,0
4666,40,2,0,0,0,4,1,3,5,4,32,466,1,1,0
2561,30,2,0,0,0,13,0,8,2,13,31,63,0,1,1
3327,31,2,0,0,0,2,0,4,1,2,0,51,0,1,0
1808,27,2,0,0,0,3,0,7,4,3,0,379,1,1,1
3833,34,2,0,0,0,16,0,6,6,16,0,628,1,1,1
3823,54,2,0,0,0,2,1,4,3,2,0,66,0,1,0
3032,55,2,0,0,0,0,1,1,2,0,29,678,1,1,0
3266,26,2,0,0,0,1,0,4,4,1,9,15,1,1,0
5365,21,2,0,0,0,0,0,4,6,0,1,45,1,1,0
4566,39,2,0,0,0,0,0,1,1,0,0,364,1,1,0
1385,23,2,0,0,0,5,0,8,5,5,0,298,1,1,1
3712,18,2,5,0,0,4,0,8,8,4,0,85,0,1,1
2631,27,2,0,1,1,7,0,9,8,7,1,78,0,1,1
564,25,2,0,0,0,2,0,4,3,2,0,180,1,1,0
4601,28,2,0,0,0,2,1,3,3,2,0,3,1,1,0
1734,26,2,0,0,0,7,1,6,4,7,17,187,1,1,1
6967,21,2,0,0,0,0,0,5,6,0,1,17,1,1,1
90,26,2,0,0,0,7,0,8,4,7,0,377,1,1,1
716,26,2,0,0,0,1,1,2,3,1,16,213,1,1,0
3810,25,2,0,0,0,0,0,5,3,0,1,255,1,1,1
1151,35,2,0,0,0,4,0,5,2,4,0,397,1,1,1
370,22,2,0,0,0,2,0,6,5,2,0,158,0,1,1
2690,33,2,0,0,0,7,1,9,9,7,0,106,1,1,1
644,29,2,0,0,0,3,0,4,2,3,0,333,0,1,0
5891,22,2,0,0,0,2,0,4,6,2,0,670,1,1,0
5133,42,2,0,0,0,4,0,6,3,4,0,5,0,1,1
1086,62,2,0,0,0,2,0,1,1,2,0,138,1,1,0
50,29,2,0,0,0,1,0,2,2,1,0,441,0,1,0
4089,38,2,0,0,0,5,0,5,2,5,0,38,0,1,1
6477,22,2,0,0,3,1,0,5,5,1,0,218,1,1,1
243,37,2,0,0,0,0,0,2,1,0,34,172,0,1,0
5865,23,2,0,0,2,1,0,5,6,1,0,97,1,1,1
2470,33,2,0,0,0,0,0,9,3,0,1,46,0,1,1
3949,58,2,0,0,0,5,0,3,1,5,0,22,1,1,0
4653,47,2,0,0,0,3,0,3,2,3,12,209,1,1,0
3628,45,2,0,0,0,3,1,3,2,3,92,186,1,1,0
208,43,2,0,0,0,11,1,5,3,11,0,48,1,1,1
103,24,2,0,1,2,8,0,6,6,8,11,27,1,1,1
6011,30,2,0,0,0,1,0,1,1,1,0,336,1,1,0
4480,21,2,0,0,0,0,1,3,5,0,1,73,1,1,0
7205,23,2,0,2,1,5,1,10,9,5,0,52,0,1,1
1540,49,2,0,0,0,2,0,2,1,2,11,245,1,1,0
6982,40,2,0,0,0,3,1,1,1,3,0,40,1,1,0
2465,37,2,0,0,0,1,0,2,1,1,0,100,1,1,0
5515,30,2,0,0,0,5,0,8,8,5,2,194,1,1,1
5255,40,2,0,0,0,10,0,7,5,10,4,44,1,1,1
92,25,2,0,0,0,9,1,8,9,9,0,145,1,1,1
5121,69,2,0,0,0,6,0,1,2,6,0,234,1,1,0
5172,36,2,0,0,0,0,0,3,5,0,0,291,1,1,0
3885,26,2,0,0,0,2,0,2,3,2,0,145,1,1,0
1984,46,2,0,0,0,1,0,1,1,1,0,473,1,1,0
135,44,2,0,0,0,2,0,2,1,2,0,216,1,1,0
2036,21,2,0,0,1,0,1,4,5,0,0,380,1,1,0
110,38,2,0,0,0,5,0,4,3,5,2,55,1,1,0
1408,45,2,0,0,0,1,0,5,3,1,28,412,0,1,1
420,22,2,0,0,0,1,0,5,5,1,0,129,1,1,1
5066,24,2,0,0,0,3,0,8,8,3,17,24,1,1,1
6050,29,2,0,0,0,3,0,4,4,3,0,45,1,1,0
2460,27,2,0,0,0,2,0,6,3,2,0,414,1,1,1
1727,31,2,0,0,0,1,1,7,2,1,32,416,1,1,1
3753,27,2,0,0,0,13,0,6,3,13,0,373,1,1,1
1431,27,2,0,0,0,6,0,3,3,6,0,169,1,1,0
3116,50,2,0,0,0,11,1,2,1,11,0,319,1,1,0
5572,53,2,0,0,0,1,0,1,1,1,0,500,1,1,0
795,26,2,0,0,0,2,1,5,4,2,0,572,1,1,1
5005,35,2,0,1,0,16,0,6,3,16,0,35,1,1,1
3219,50,2,0,0,0,0,1,1,1,0,36,58,1,1,0
3947,32,2,0,0,0,6,0,2,3,6,2,52,1,1,0
5740,65,2,0,0,0,1,0,3,3,1,0,21,1,1,0
915,57,2,0,0,0,1,0,1,1,1,0,434,1,1,0
1630,32,2,0,0,0,6,0,6,2,6,7,26,1,1,1
1454,31,2,1,0,0,2,0,6,6,2,3,391,1,1,1
5897,33,2,0,0,0,9,0,9,5,9,48,103,1,1,1
2327,39,2,0,0,0,4,0,1,1,4,0,396,1,1,0
2666,31,2,0,0,1,3,0,4,2,3,0,139,1,1,0
1481,54,2,0,0,0,14,1,4,3,14,27,28,1,1,0
6334,30,2,0,0,0,3,0,3,1,3,0,504,1,1,0
5529,26,2,0,0,0,1,0,8,3,1,0,77,1,1,1
1397,28,2,0,0,0,0,0,4,3,0,0,627,1,1,0
7090,36,2,0,0,0,5,0,3,1,5,0,198,1,1,0
6600,27,2,0,0,0,2,0,5,2,2,0,198,1,1,1
1502,55,2,0,0,0,13,0,6,7,13,0,13,1,1,1
2414,47,2,0,0,0,0,0,3,1,0,0,561,1,1,0
5157,22,2,0,0,0,0,0,7,6,0,0,241,0,1,1
5483,25,2,0,0,0,1,0,4,4,1,0,44,1,1,0
2261,44,2,0,0,0,0,0,2,1,0,1,711,1,1,0
2236,19,2,0,0,0,0,0,3,5,0,0,374,1,1,0
7085,27,2,0,2,1,13,1,5,5,13,0,67,0,1,1
5966,32,2,0,0,0,2,0,2,2,2,0,436,1,1,0
743,30,2,0,0,0,22,0,5,6,22,2,52,1,1,1
3496,20,2,0,0,0,0,0,10,10,0,6,313,1,1,1
7168,28,2,0,0,0,0,1,4,3,0,0,41,0,1,0
1212,21,2,0,0,0,1,0,6,6,1,0,306,1,1,1
5620,45,2,0,0,0,0,0,6,4,0,1,43,0,1,1
6669,44,2,0,0,0,0,0,7,2,0,20,35,1,1,1
5470,26,2,0,0,0,10,0,5,4,10,0,216,1,1,1
3019,31,2,0,0,0,4,0,7,2,4,4,7,1,1,1
9,21,2,0,0,0,1,1,3,5,1,0,428,1,1,0
821,34,2,0,0,0,1,0,3,2,1,0,46,1,1,0
5949,37,2,0,0,0,2,0,1,1,2,4,118,1,1,0
4224,29,2,0,0,0,4,1,6,3,4,6,39,0,1,1
6294,26,2,0,0,0,3,0,6,4,3,0,67,1,1,1
3751,21,2,0,1,0,4,1,7,6,4,32,204,1,1,1
3623,21,2,0,0,1,1,0,6,7,1,48,376,1,1,1
1457,24,2,0,0,0,3,0,8,6,3,5,204,1,1,1
406,52,2,0,0,0,4,0,1,1,4,6,233,1,1,0
4974,50,2,0,0,0,9,0,6,4,9,0,174,1,1,1
2247,35,2,0,0,0,0,0,5,1,0,41,114,1,1,1
1692,34,2,0,0,0,1,0,6,2,1,12,292,1,1,1
6559,28,2,0,0,0,1,0,4,3,1,29,42,1,1,0
4044,34,2,0,0,0,5,1,2,4,5,5,27,1,1,0
6920,31,2,0,0,0,1,1,1,1,1,0,326,1,1,0
3030,69,2,0,0,0,0,0,1,1,0,0,86,1,1,0
6523,43,2,0,0,0,0,0,1,1,0,0,491,1,1,0
5423,48,2,0,0,0,0,0,6,2,0,0,446,1,1,1
1741,30,2,0,0,0,1,0,3,2,1,0,122,1,1,0
6589,29,2,0,1,0,8,0,5,3,8,0,13,1,1,1
5411,28,2,0,0,0,5,1,7,5,5,25,146,1,1,1
316,28,2,0,0,0,3,0,3,3,3,0,412,1,1,0
6849,27,2,0,0,1,2,1,4,3,2,1,24,0,1,0
4222,31,2,0,0,0,0,1,1,1,0,0,326,1,1,0
4900,53,2,0,0,0,3,0,2,1,3,1,279,1,1,0
3362,27,2,0,0,0,0,0,3,3,0,0,652,1,1,0
179,78,2,0,0,0,1,0,1,1,1,0,310,1,1,0
6489,34,2,0,0,0,10,1,9,5,10,0,22,0,1,1
2071,29,2,0,0,1,7,1,7,6,7,27,142,1,1,1
6328,26,2,0,0,0,0,0,3,3,0,1,52,1,1,0
2711,23,2,0,0,0,3,0,8,5,3,35,69,1,1,1
1104,54,2,0,0,0,3,0,1,1,3,1,281,1,1,0
893,27,2,0,0,0,0,0,10,5,0,27,244,1,1,1
36,33,2,0,0,0,4,0,5,2,4,10,223,1,1,1
1956,59,2,0,0,0,3,1,1,1,3,1,203,0,1,0
3739,52,2,0,0,0,2,0,9,1,2,5,94,1,1,1
2745,44,2,0,0,0,1,0,1,1,1,0,3,0,1,0
5761,25,2,0,0,0,7,0,10,8,7,42,501,1,1,1
3101,20,2,0,0,2,1,0,2,5,1,1,173,0,1,0
